# 开心输入法 8105 个常用单字词库
# 频率顺序：wordfreq 3.1.1 中文词频；仅保留拼音引擎支持的汉字。
# 权重：按词频名次线性映射到 10000..1，严格降序。
# 格式：汉字<TAB>权重；拼音由引擎自动生成，以保留多音字全部读音。
浇	7091
玄	7090
瑙	7089
眨	7087
砂	7086
硅	7085
硕	7084
硫	7082
筋	7081
绩	7080
缸	7079
芬	7078
萱	7076
跃	7075
铐	7074
霸	7073
丫	7071
幂	7070
掘	7069
揽	7068
映	7066
枝	7065
欣	7064
汝	7063
疾	7062
益	7060
纨	7059
纺	7058
鳃	7057
俘	7055
唷	7054
崖	7053
旦	7052
栽	7050
棚	7049
欺	7048
氯	7047
炫	7045
聘	7044
肠	7043
苔	7042
茂	7041
蜜	7039
轿	7038
辰	7037
锯	7036
陵	7034
韵	7033
驶	7032
冀	7031
卓	7029
宪	7028
嵌	7027
捣	7026
泵	7024
疗	7023
苑	7022
荐	7021
覆	7020
诈	7018
豹	7017
贬	7016
趾	7015
钞	7013
钵	7012
闵	7011
雀	7010
霉	7008
靴	7007
饥	7006
鹤	7005
丨	7004
孕	7002
孤	7001
孩	7000
寇	6999
恭	6997
振	6996
掐	6995
氟	6994
涛	6992
狐	6991
畅	6990
皂	6989
糊	6987
脂	6986
芽	6985
偕	6984
偿	6983
傅	6981
刃	6980
刨	6979
嗑	6978
堕	6976
悦	6975
拓	6974
捷	6973
擅	6971
昌	6970
朋	6969
桂	6968
炕	6966
玻	6965
盈	6964
盲	6963
篮	6962
莺	6960
葡	6959
蝇	6958
谨	6957
阔	6955
厨	6954
掀	6953
搁	6952
桨	6950
浙	6949
溶	6948
狭	6947
盆	6946
罕	6944
腐	6943
膨	6942
茜	6941
蒲	6939
蓬	6938
袜	6937
逝	6936
邑	6934
吁	6933
吋	6932
哗	6931
堤	6929
娇	6928
弊	6927
拎	6926
搓	6925
撮	6923
曝	6922
泊	6921
溅	6920
燃	6918
畏	6917
础	6916
碘	6915
腾	6913
膝	6912
蕃	6911
藩	6910
裴	6909
谦	6907
阀	6906
哑	6905
嫖	6904
寒	6902
弧	6901
忆	6900
悔	6899
撩	6897
攒	6896
汞	6895
渠	6894
狮	6892
砌	6891
祢	6890
禄	6889
纾	6888
耻	6886
芳	6885
蒜	6884
锂	6883
锋	6881
驿	6880
魁	6879
儒	6878
厢	6876
婴	6875
棣	6874
汽	6873
熏	6871
盏	6870
脊	6869
衔	6868
谅	6867
貌	6865
酿	6864
龄	6863
凤	6862
卧	6860
咳	6859
嗷	6858
堪	6857
廉	6855
搏	6854
枫	6853
泄	6852
浆	6851
煞	6849
翔	6848
胀	6847
胞	6846
蜡	6844
驹	6843
凹	6842
匈	6841
咩	6839
墩	6838
崇	6837
廖	6836
掳	6834
晨	6833
浸	6832
牡	6831
眠	6830
矶	6828
耕	6827
聋	6826
舖	6825
芒	6823
颊	6822
鳍	6821
丞	6820
剁	6818
嗜	6817
屠	6816
括	6815
斥	6814
梳	6812
棕	6811
渴	6810
琛	6809
瓣	6807
睦	6806
祐	6805
迅	6804
邱	6802
咀	6801
斐	6800
淮	6799
璧	6797
矢	6796
绪	6795
铭	6794
鞭	6793
鳖	6791
姿	6790
嫂	6789
弘	6788
杖	6786
椅	6785
淹	6784
爵	6783
祠	6781
穗	6780
胺	6779
贞	6778
钝	6776
阮	6775
馅	6774
驳	6773
乞	6772
侨	6770
呎	6769
噶	6768
屈	6767
扰	6765
殴	6764
澄	6763
濒	6762
痰	6760
瞭	6759
膏	6758
蛛	6757
铸	6756
阎	6754
雌	6753
驰	6752
黔	6751
鼎	6749
俞	6748
嗒	6747
噜	6746
慰	6744
掣	6743
掺	6742
栈	6741
桦	6739
灶	6738
睇	6737
祇	6736
绊	6735
羯	6733
舆	6732
蚀	6731
蛊	6730
诰	6728
铂	6727
锈	6726
镰	6725
侍	6723
嗅	6722
幻	6721
愚	6720
拘	6718
捂	6717
描	6716
旭	6715
梯	6714
棺	6712
氪	6711
翠	6710
脆	6709
腌	6707
虹	6706
袍	6705
诡	6704
踞	6702
酚	6701
酮	6700
钥	6699
鳞	6698
丙	6696
乏	6695
勘	6694
午	6693
咁	6691
哀	6690
塑	6689
姨	6688
履	6686
枭	6685
礁	6684
蘸	6683
蝶	6681
览	6680
讼	6679
靶	6678
丧	6677
乍	6675
倪	6674
凿	6673
匡	6672
哔	6670
垬	6669
巾	6668
悉	6667
斧	6665
晏	6664
殊	6663
熙	6662
瞳	6661
矫	6659
窦	6658
糗	6657
纷	6656
绛	6654
缀	6653
钴	6652
锚	6651
锥	6649
侦	6648
励	6647
咔	6646
庶	6644
棘	6643
槌	6642
浴	6641
煌	6640
秤	6638
秩	6637
绷	6636
羹	6635
聂	6633
肚	6632
苍	6631
蕊	6630
藕	6628
阉	6627
颖	6626
仑	6625
卤	6623
吟	6622
変	6621
屄	6620
幽	6619
慕	6617
拚	6616
掩	6615
撅	6614
斌	6612
朔	6611
橹	6610
浑	6609
炭	6607
瘫	6606
眉	6605
肃	6604
肋	6603
芥	6601
谏	6600
谕	6599
酯	6598
匣	6596
卞	6595
喇	6594
嘅	6593
坞	6591
夕	6590
奋	6589
尻	6588
慈	6586
拷	6585
昙	6584
滞	6583
瀛	6582
甄	6580
痕	6579
窟	6578
羞	6577
胤	6575
蓄	6574
虞	6573
褐	6572
谴	6570
迦	6569
骸	6568
仕	6567
仲	6566
俏	6564
咽	6563
喻	6562
嘤	6561
坨	6559
壕	6558
妲	6557
慎	6556
攸	6554
晾	6553
枯	6552
柬	6551
榭	6549
殷	6548
氦	6547
漂	6546
皱	6545
锰	6543
镖	6542
障	6541
隶	6540
黏	6538
黛	6537
卸	6536
叭	6535
囚	6533
孽	6532
寰	6531
幺	6530
拣	6528
柑	6527
沅	6526
玲	6525
矗	6524
禀	6522
稻	6521
荆	6520
蛾	6519
証	6517
轩	6516
邢	6515
釜	6514
啵	6512
奎	6511
峡	6510
敕	6509
晶	6508
澜	6506
発	6505
聪	6504
袖	6503
裘	6501
阙	6500
颐	6499
驮	6498
侬	6496
凝	6495
昨	6494
皖	6493
砷	6491
缚	6490
腕	6489
蚊	6488
贩	6487
钚	6485
颤	6484
驼	6483
冇	6482
冥	6480
卑	6479
壬	6478
夔	6477
憨	6475
梓	6474
概	6473
樵	6472
沧	6470
烩	6469
疤	6468
痣	6467
籽	6466
耀	6464
肏	6463
胁	6462
苞	6461
蓉	6459
贸	6458
遛	6457
郝	6456
锐	6454
隋	6453
咚	6452
怡	6451
淇	6450
滋	6448
珀	6447
瓷	6446
缕	6445
酬	6443
鑫	6442
锣	6441
骤	6440
鳌	6438
倚	6437
凛	6436
勺	6435
喉	6433
庸	6432
彪	6431
彷	6430
惑	6429
抑	6427
浣	6426
牲	6425
癸	6424
祀	6422
绢	6421
绯	6420
跋	6419
郁	6417
魅	6416
刁	6415
匠	6414
匾	6413
吠	6411
惩	6410
暱	6409
歴	6408
沫	6406
焊	6405
玖	6404
矩	6403
绒	6401
绥	6400
舜	6399
讽	6398
锻	6396
霏	6395
傲	6394
匀	6393
叛	6392
庚	6390
怂	6389
挽	6388
橘	6387
毅	6385
沢	6384
沦	6383
碾	6382
蔓	6380
诞	6379
钯	6378
钳	6377
冶	6375
厕	6374
啤	6373
屿	6372
彬	6371
徽	6369
扳	6368
掴	6367
撇	6366
犁	6364
疆	6363
瘀	6362
粜	6361
纬	6359
绞	6358
胪	6357
茅	6356
蟾	6355
谣	6353
貂	6352
钨	6351
仰	6350
侣	6348
尧	6347
怼	6346
拴	6345
捶	6343
撬	6342
敝	6341
棠	6340
椒	6338
榴	6337
溃	6336
舟	6335
舵	6334
茧	6332
讳	6331
辫	6330
隙	6329
鸽	6327
哨	6326
唬	6325
央	6324
婊	6322
幌	6321
庇	6320
惜	6319
挫	6318
泣	6316
浊	6315
滕	6314
煲	6313
璇	6311
皓	6310
祎	6309
纠	6308
膛	6306
臻	6305
荫	6304
迳	6303
铎	6301
铯	6300
隼	6299
雁	6298
雍	6297
飙	6295
饵	6294
龚	6293
卦	6292
呕	6290
啄	6289
圜	6288
墟	6287
妍	6285
姑	6284
帆	6283
桓	6282
殖	6280
濂	6279
獾	6278
甸	6277
禹	6276
稀	6274
箍	6273
糯	6272
翰	6271
荤	6269
迭	6268
逍	6267
钧	6266
镕	6264
鞘	6263
龛	6262
倭	6261
嫔	6260
戎	6258
斓	6257
昔	6256
梵	6255
沐	6253
涵	6252
淖	6251
瑕	6250
痘	6248
羟	6247
肆	6246
胚	6245
葵	6243
钮	6242
劣	6241
娱	6240
媚	6239
屑	6237
帘	6236
彰	6235
捎	6234
搔	6232
枣	6231
栖	6230
椎	6229
涮	6227
盔	6226
缪	6225
耙	6224
肽	6222
茬	6221
蓟	6220
诘	6219
蹬	6218
鲔	6216
厌	6215
啾	6214
岬	6213
帛	6211
恁	6210
渚	6209
烯	6208
琊	6206
瓮	6205
簇	6204
肛	6203
菇	6202
蒿	6200
蛆	6199
蝎	6198
鸥	6197
麓	6195
僭	6194
叁	6193
娄	6192
悠	6190
掸	6189
旱	6188
椿	6187
毗	6185
氐	6184
泳	6183
淀	6182
熔	6181
熵	6179
琉	6178
硒	6177
缃	6176
羌	6174
胯	6173
趸	6172
逞	6171
逻	6169
镠	6168
颌	6167
鳗	6166
厦	6165
喙	6163
嘞	6162
姝	6161
歉	6160
淋	6158
熄	6157
疲	6156
讷	6155
谐	6153
贮	6152
蹈	6151
釉	6150
隅	6148
骏	6147
鲛	6146
叻	6145
樽	6144
欸	6142
毯	6141
炳	6140
瘸	6139
禽	6137
肤	6136
舐	6135
谊	6134
谒	6132
谟	6131
邺	6130
郊	6129
靡	6127
颠	6126
佢	6125
徳	6124
抡	6123
旬	6121
梭	6120
歳	6119
淳	6118
灏	6116
琪	6115
硼	6114
稽	6113
箕	6111
簧	6110
耿	6109
荃	6108
虻	6107
蛹	6105
讹	6104
霞	6103
侄	6102
啧	6100
寝	6099
岘	6098
摁	6097
攥	6095
檀	6094
毡	6093
渭	6092
溴	6090
玫	6089
璐	6088
磐	6087
蚌	6086
衬	6084
赦	6083
锭	6082
闰	6081
靖	6079
骄	6078
俸	6077
冉	6076
匙	6074
厥	6073
夯	6072
娟	6071
懵	6070
懿	6068
拢	6067
枰	6066
楠	6065
渥	6063
瀬	6062
玺	6061
琦	6060
瑶	6058
疣	6057
碌	6056
蹄	6055
醚	6053
雏	6052
鹫	6051
傣	6050
峙	6049
崎	6047
弑	6046
悖	6045
氖	6044
焚	6042
瑛	6041
眯	6040
笠	6039
蟒	6037
醯	6036
飚	6035
丈	6034
剿	6032
叩	6031
嘟	6030
垄	6029
埠	6028
娼	6026
巩	6025
揩	6024
桔	6023
梢	6021
淌	6020
玮	6019
畴	6018
秆	6016
肮	6015
腚	6014
蔚	6013
衅	6012
诃	6010
铿	6009
锄	6008
镀	6007
乜	6005
亥	6004
伶	6003
壊	6002
巿	6000
戟	5999
措	5998
杵	5997
橡	5995
滤	5994
焖	5993
箐	5992
肘	5991
脖	5989
螨	5988
诊	5987
跺	5986
邵	5984
邹	5983
鹊	5982
吏	5981
嘶	5979
娴	5978
孰	5977
広	5976
廿	5974
彝	5973
恪	5972
愉	5971
揣	5970
歩	5968
沮	5967
睹	5966
祈	5965
苟	5963
蕉	5962
踊	5961
钒	5960
阑	5958
颍	5957
鲈	5956
匿	5955
厉	5954
咕	5952
嚎	5951
垣	5950
尉	5949
幡	5947
捻	5946
渤	5945
烘	5944
牟	5942
珮	5941
珲	5940
盂	5939
硌	5937
苷	5936
茄	5935
蔼	5934
藓	5933
藻	5931
褒	5930
谛	5929
顷	5928
剐	5926
啲	5925
圩	5924
嫡	5923
庑	5921
榨	5920
気	5919
沼	5918
烃	5917
珪	5915
窖	5914
竜	5913
竭	5912
筛	5910
艰	5909
芈	5908
苇	5907
谳	5905
谶	5904
辐	5903
钼	5902
阇	5900
馀	5899
麒	5898
龋	5897
兀	5896
劵	5894
呷	5893
弩	5892
枉	5891
栅	5889
栎	5888
満	5887
漠	5886
漩	5884
粿	5883
纂	5882
腺	5881
褪	5879
闾	5878
霓	5877
顽	5876
颚	5875
嘢	5873
妄	5872
孛	5871
崭	5870
戮	5868
撵	5867
栓	5866
灿	5865
炙	5863
璜	5862
肇	5861
膥	5860
芮	5859
蚝	5857
裆	5856
轧	5855
遁	5854
镭	5852
鞍	5851
饲	5850
骆	5849
厍	5847
嚷	5846
寓	5845
岚	5844
恺	5842
捌	5841
敖	5840
曙	5839
榄	5838
槭	5836
樊	5835
涓	5834
甭	5833
眶	5831
筽	5830
粽	5829
耽	5828
脾	5826
苻	5825
茵	5824
莅	5823
衍	5822
钍	5820
鳎	5819
哋	5818
哺	5817
嬴	5815
寡	5814
峻	5813
榛	5812
殁	5810
濠	5809
璘	5808
祺	5807
秽	5805
芸	5804
茗	5803
萍	5802
诵	5801
赡	5799
酉	5798
醛	5797
铢	5796
陨	5794
仨	5793
倡	5792
厩	5791
叨	5789
唤	5788
圳	5787
坂	5786
婷	5784
孜	5783
崽	5782
搽	5781
擢	5780
斡	5778
殇	5777
沽	5776
泾	5775
涡	5773
涧	5772
溺	5771
濑	5770
焰	5768
玑	5767
癞	5766
睾	5765
笙	5764
筐	5762
舶	5761
菈	5760
诫	5759
跤	5757
迄	5756
铠	5755
锑	5754
锺	5752
阐	5751
陇	5750
骇	5749
刈	5747
噪	5746
奚	5745
宵	5744
怜	5743
挝	5741
敞	5740
晦	5739
歧	5738
淼	5736
糠	5735
翟	5734
聆	5733
苹	5731
襄	5730
邸	5729
闫	5728
叽	5726
垛	5725
峪	5724
様	5723
汰	5722
灸	5720
狩	5719
舷	5718
荚	5717
谯	5715
辊	5714
阖	5713
馈	5712
鸾	5710
麟	5709
佟	5708
弁	5707
悍	5706
濡	5704
灼	5703
璟	5702
瘆	5701
瘪	5699
砲	5698
竿	5697
蚕	5696
陡	5694
鞠	5693
鮠	5692
佥	5691
卯	5689
壤	5688
娑	5687
孖	5686
宥	5685
旻	5683
楽	5682
沣	5681
渗	5680
溯	5678
獭	5677
绵	5676
肢	5675
膳	5673
膻	5672
菱	5671
蚬	5670
谔	5669
郢	5667
铍	5666
锾	5665
靓	5664
馨	5662
鸮	5661
刹	5660
唛	5659
埼	5657
娓	5656
樟	5655
橐	5654
橱	5652
渊	5651
烹	5650
狙	5649
疮	5648
痉	5646
睛	5645
碛	5644
腭	5643
蛟	5641
衷	5640
豚	5639
遽	5638
锗	5636
饺	5635
俨	5634
偈	5633
募	5631
咗	5630
挟	5629
捋	5628
曳	5627
毓	5625
烙	5624
爰	5623
胔	5622
苫	5620
酪	5619
飨	5618
鲂	5617
伎	5615
俾	5614
凰	5613
哂	5612
寂	5611
寅	5609
悼	5608
戚	5607
挞	5606
摧	5604
晟	5603
桐	5602
琏	5601
硐	5599
纤	5598
虔	5597
褂	5596
骰	5594
鸦	5593
丕	5592
媳	5591
愤	5590
敍	5588
槟	5587
沁	5586
淞	5585
笋	5583
绲	5582
绾	5581
脐	5580
茸	5578
讫	5577
钜	5576
隷	5575
黍	5573
佽	5572
侗	5571
勉	5570
厝	5569
嗬	5567
囤	5566
垦	5565
悄	5564
枢	5562
椋	5561
槃	5560
毎	5559
汶	5557
洼	5556
淤	5555
炊	5554
瞬	5553
瞻	5551
箫	5550
続	5549
荩	5548
蜥	5546
诧	5545
跛	5544
铋	5543
锉	5541
饕	5540
驭	5539
鲆	5538
咭	5536
椤	5535
沛	5534
洹	5533
淝	5532
溢	5530
滦	5529
烊	5528
猬	5527
瘟	5525
硷	5524
稚	5523
绀	5522
缨	5520
苛	5519
蕨	5518
蝗	5517
蠹	5516
袄	5514
裇	5513
跶	5512
鳕	5511
鼬	5509
侥	5508
俟	5507
円	5506
卅	5504
叱	5503
噬	5502
榆	5501
渍	5499
辔	5498
锆	5497
雉	5496
鹬	5495
咻	5493
嘭	5492
姣	5491
摹	5490
炯	5488
珩	5487
瞩	5486
笕	5485
腥	5483
舂	5482
芦	5481
蕴	5480
谘	5478
靛	5477
饬	5476
鲶	5475
俳	5474
啡	5472
埗	5471
奠	5470
姉	5469
恃	5467
拗	5466
晩	5465
澹	5464
燥	5462
畿	5461
盎	5460
绽	5459
腓	5458
谤	5456
蹇	5455
钕	5454
闱	5453
魉	5451
偃	5450
僚	5449
嗳	5448
媛	5446
恚	5445
捍	5444
昴	5443
柿	5441
楔	5440
榕	5439
沸	5438
烷	5437
焗	5435
碇	5434
稲	5433
绰	5432
羲	5430
舀	5429
蟮	5428
貘	5427
锹	5425
阜	5424
陌	5423
鲑	5422
鲫	5421
仄	5419
冗	5418
吖	5417
堺	5416
嬛	5414
掖	5413
泻	5412
涟	5411
稣	5409
篡	5408
翊	5407
谩	5406
躬	5404
钬	5403
铌	5402
铵	5401
镓	5400
颓	5398
饷	5397
驯	5396
鹄	5395
黒	5393
劾	5392
哐	5391
嬤	5390
岀	5388
巽	5387
徕	5386
拂	5385
斛	5383
檐	5382
淦	5381
焕	5380
痊	5379
粟	5377
萤	5376
蝉	5375
诲	5374
赁	5372
迩	5371
铣	5370
倦	5369
傍	5367
収	5366
噎	5365
嚯	5364
坳	5363
娣	5361
楹	5360
氰	5359
炔	5358
炽	5356
珈	5355
瑰	5354
祛	5353
窒	5351
缙	5350
缬	5349
芜	5348
虱	5346
轭	5345
郃	5344
铳	5343
鳝	5342
凳	5340
嗟	5339
婕	5338
帜	5337
庐	5335
弾	5334
怖	5333
恳	5332
憾	5330
槐	5329
橇	5328
毋	5327
涙	5325
濮	5324
笆	5323
糙	5322
缉	5321
脓	5319
苌	5318
蚩	5317
螯	5316
谌	5314
酢	5313
酰	5312
铉	5311
锜	5309
锶	5308
骋	5307
鲷	5306
亟	5305
効	5303
圃	5302
娲	5301
彧	5300
懋	5298
揖	5297
昊	5296
晖	5295
晤	5293
泷	5292
煨	5291
狡	5290
畑	5288
皊	5287
窍	5286
笈	5285
薮	5284
谬	5282
酣	5281
鹘	5280
呲	5279
咎	5277
唠	5276
嗤	5275
嗲	5274
嘈	5272
嫉	5271
弛	5270
恼	5269
氛	5268
氩	5266
浚	5265
涞	5264
犊	5263
璞	5261
疫	5260
胧	5259
胫	5258
茉	5256
蓼	5255
薯	5254
褚	5253
颅	5251
龈	5250
俭	5249
呒	5248
咤	5247
嫣	5245
峦	5244
擎	5243
杓	5242
泗	5240
璃	5239
砚	5238
稠	5237
笺	5235
缆	5234
臧	5233
艮	5232
褶	5230
辇	5229
隘	5228
頼	5227
堋	5226
怠	5224
榫	5223
殉	5222
殓	5221
罴	5219
腮	5218
艋	5217
葆	5216
蔽	5214
蚤	5213
诬	5212
诹	5211
邯	5210
铡	5208
铱	5207
闿	5206
驷	5205
鸢	5203
刂	5202
吮	5201
啖	5200
喺	5198
嗦	5197
峨	5196
崧	5195
挛	5193
曦	5192
榉	5191
漾	5190
癫	5189
硖	5187
篷	5186
粹	5185
耸	5184
陛	5182
韧	5181
鲎	5180
龢	5179
伝	5177
兖	5176
咝	5175
噫	5174
奢	5173
旸	5171
曜	5170
桡	5169
槎	5168
沂	5166
溥	5165
琶	5164
瑀	5163
碓	5161
碲	5160
祯	5159
粲	5158
舛	5156
郅	5155
髓	5154
鲭	5153
倩	5152
凫	5150
厮	5149
啸	5148
峁	5147
戊	5145
揆	5144
潞	5143
犀	5142
玥	5140
瞥	5139
箧	5138
篓	5137
籼	5135
纥	5134
纫	5133
荼	5132
菁	5131
贻	5129
蹿	5128
躁	5127
钽	5126
铮	5124
闳	5123
髻	5122
鳅	5121
鹟	5119
僮	5118
孚	5117
宙	5116
岐	5115
愧	5113
戾	5112
摞	5111
旳	5110
昧	5108
昵	5107
桅	5106
渎	5105
潟	5103
癣	5102
繬	5101
聿	5100
荨	5098
蜷	5097
鹭	5096
伕	5095
啜	5094
嗔	5092
嗝	5091
噌	5090
尬	5089
昕	5087
泯	5086
涯	5085
湮	5084
疃	5082
皋	5081
瞿	5080
竦	5079
纮	5077
绦	5076
绶	5075
缢	5074
荀	5073
莆	5071
豢	5070
镒	5069
鞑	5068
骞	5066
鲱	5065
俯	5064
値	5063
叟	5061
咄	5060
妫	5059
嬉	5058
宸	5057
嵘	5055
嶋	5054
弼	5053
戌	5052
戯	5050
杞	5049
枷	5048
楷	5047
榻	5045
琚	5044
砜	5043
筝	5042
绉	5040
罹	5039
萃	5038
蛭	5037
衙	5036
迥	5034
迸	5033
钣	5032
铰	5031
锝	5029
鲧	5028
喏	5027
嚟	5026
尕	5024
彤	5023
椰	5022
楝	5021
汜	5020
渲	5018
澧	5017
煇	5016
燊	5015
硪	5013
祆	5012
缁	5011
胰	5010
膀	5008
膘	5007
芋	5006
茱	5005
讪	5003
赂	5002
辄	5001
铨	5000
霖	4999
麝	4997
乩	4996
哝	4995
啮	4994
嗡	4992
嘣	4991
嘱	4990
壑	4989
奂	4987
妺	4986
婉	4985
恵	4984
懈	4982
汲	4981
洺	4980
熨	4979
牺	4978
祗	4976
穞	4975
糸	4974
纣	4973
绅	4971
缤	4970
蛉	4969
讶	4968
谍	4966
酆	4965
銮	4964
颉	4963
凄	4962
匝	4960
吆	4959
哞	4958
囿	4957
垅	4955
悚	4954
抒	4953
拈	4952
掂	4950
柊	4949
渌	4948
澎	4947
玹	4945
琍	4944
琵	4943
璋	4942
睢	4941
矾	4939
禛	4938
綝	4937
臼	4936
萘	4934
轫	4933
锕	4932
镬	4931
闺	4929
阪	4928
髁	4927
龅	4926
亍	4925
倔	4923
傕	4922
卟	4921
吡	4920
吭	4918
啐	4917
夭	4916
奄	4915
寐	4913
崴	4912
柚	4911
梿	4910
檄	4908
泓	4907
琐	4906
甑	4905
磴	4904
篆	4902
莹	4901
莽	4900
觯	4899
赘	4897
郴	4896
酵	4895
钋	4894
钤	4892
铊	4891
铷	4890
阊	4889
骈	4887
龌	4886
働	4885
冕	4884
喰	4883
垚	4881
壅	4880
廓	4879
怯	4878
撂	4876
沔	4875
洌	4874
秉	4873
窰	4871
缶	4870
苤	4869
蚜	4868
螅	4867
覚	4865
躯	4864
辙	4863
邬	4862
阗	4860
隽	4859
僻	4858
剖	4857
咣	4855
堰	4854
妤	4853
姻	4852
実	4850
岫	4849
惰	4848
揾	4847
榖	4846
洽	4844
烁	4843
皎	4842
祼	4841
籐	4839
芹	4838
莳	4837
蛰	4836
谪	4834
踝	4833
轶	4832
阆	4831
阌	4829
阡	4828
馔	4827
魇	4826
冨	4825
叡	4823
嘬	4822
垢	4821
埤	4820
庠	4818
恍	4817
暹	4816
槛	4815
瀑	4813
灞	4812
獴	4811
瑷	4810
疍	4809
磊	4807
糉	4806
纡	4805
绸	4804
羚	4802
虢	4801
蚋	4800
蝠	4799
谙	4797
贿	4796
遏	4795
酋	4794
酝	4792
钇	4791
钐	4790
钸	4789
颞	4788
佷	4786
俑	4785
劻	4784
嘲	4783
峣	4781
憎	4780
拇	4779
涠	4778
溏	4776
炬	4775
珞	4774
疹	4773
笾	4772
罄	4770
胄	4769
舻	4768
萄	4767
萼	4765
螫	4764
诠	4763
蹼	4762
迂	4760
铆	4759
铟	4758
隧	4757
霰	4755
鲮	4754
鳐	4753
佺	4752
俚	4751
倶	4749
吱	4748
圪	4747
岑	4746
廪	4744
扼	4743
揹	4742
旷	4741
晞	4739
殆	4738
涣	4737
淸	4736
煽	4734
猓	4733
砣	4732
缄	4731
蕙	4730
藜	4728
蛄	4727
诜	4726
逋	4725
醮	4723
钊	4722
韶	4721
鹳	4720
亵	4718
傚	4717
唑	4716
嵝	4715
忱	4714
昀	4712
栢	4711
湍	4710
狸	4709
砺	4707
絪	4706
缔	4705
芊	4704
莓	4702
莸	4701
菏	4700
蟆	4699
谑	4697
钗	4696
雒	4695
鲀	4694
乓	4693
儆	4691
岔	4690
嵩	4689
惺	4688
拄	4686
拙	4685
楣	4684
槠	4683
澶	4681
炜	4680
砹	4679
罔	4678
胍	4677
艶	4675
芗	4674
辜	4673
逑	4672
邝	4670
铫	4669
镧	4668
饣	4667
魍	4665
鲋	4664
鹦	4663
黾	4662
仟	4660
侏	4659
倘	4658
埸	4657
姒	4656
娆	4654
嬖	4653
崛	4652
弭	4651
戍	4649
椴	4648
椽	4647
汴	4646
浔	4644
湛	4643
燧	4642
玠	4641
祁	4639
秸	4638
笫	4637
缟	4636
芰	4635
苕	4633
茹	4632
菀	4631
赈	4630
馕	4628
匦	4627
唆	4626
嘀	4625
塬	4623
惇	4622
搀	4621
斟	4620
朽	4619
沓	4617
狈	4616
瑾	4615
瓯	4614
畀	4612
疝	4611
痨	4610
皐	4609
缵	4607
靳	4606
馊	4605
鲇	4604
傩	4602
孬	4601
寔	4600
嵴	4599
栞	4598
梆	4596
氡	4595
漕	4594
烛	4593
牝	4591
瓢	4590
硎	4589
硝	4588
翎	4586
艿	4585
衿	4584
钏	4583
镌	4581
颔	4580
骡	4579
鹨	4578
俣	4577
呯	4575
咂	4574
峄	4573
擂	4572
昉	4570
椭	4569
欤	4568
汕	4567
犍	4565
砥	4564
碁	4563
粂	4562
芟	4561
菩	4559
衾	4558
貉	4557
迺	4556
鄣	4554
钪	4553
铪	4552
镗	4551
鲽	4549
伧	4548
佚	4547
卍	4546
墅	4544
妗	4543
妨	4542
婿	4541
惕	4540
敛	4538
旆	4537
暝	4536
涫	4535
漳	4533
牴	4532
琎	4531
癳	4530
盅	4528
盹	4527
砾	4526
祷	4525
穑	4524
篱	4522
舅	4521
虿	4520
訳	4519
辍	4517
钹	4516
镫	4515
剔	4514
帚	4512
庀	4511
彊	4510
徨	4509
掾	4507
揸	4506
枋	4505
栾	4504
榷	4503
樗	4501
橾	4500
汾	4499
澈	4498
焯	4496
砦	4495
磺	4494
胥	4493
蔷	4491
蹴	4490
锇	4489
鞯	4488
魄	4486
鸫	4485
鹃	4484
呱	4483
堇	4482
崋	4480
帀	4479
庖	4478
恿	4477
昼	4475
暇	4474
檬	4473
煜	4472
狻	4470
獗	4469
獠	4468
稼	4467
筠	4466
繙	4464
苄	4463
茫	4462
螭	4461
锔	4459
闩	4458
骊	4457
骠	4456
剣	4454
塾	4453
嬬	4452
忤	4451
抿	4449
桧	4448
涤	4447
淆	4446
潦	4445
畠	4443
眩	4442
筵	4441
绎	4440
罽	4438
蠔	4437
衄	4436
衮	4435
襟	4433
谠	4432
郷	4431
鐡	4430
铈	4429
鱿	4427
丼	4426
俪	4425
僊	4424
厣	4422
奷	4421
孳	4420
孵	4419
巅	4417
巻	4416
慑	4415
拭	4414
斫	4412
棂	4411
泫	4410
洙	4409
浞	4408
湜	4406
焓	4405
皝	4404
砀	4403
碜	4401
碴	4400
祏	4399
禧	4398
箴	4396
缰	4395
莞	4394
蔑	4393
蔻	4391
蜱	4390
袱	4389
褓	4388
豁	4387
酌	4385
钺	4384
鞲	4383
饔	4382
兢	4380
啼	4379
婢	4378
婵	4377
撼	4375
涔	4374
瑗	4373
瓤	4372
祚	4371
箸	4369
缦	4368
肟	4367
芄	4366
芷	4364
荻	4363
蔬	4362
蠋	4361
谂	4359
钌	4358
黼	4357
侃	4356
匮	4354
嗖	4353
嬲	4352
宛	4351
岣	4350
庾	4348
忿	4347
悯	4346
憩	4345
扪	4343
撃	4342
昱	4341
棻	4340
楸	4338
榧	4337
沤	4336
沥	4335
璁	4333
畹	4332
睬	4331
穹	4330
翱	4329
艉	4327
芎	4326
蜗	4325
锛	4324
锷	4322
馍	4321
馏	4320
鹑	4319
麂	4317
佃	4316
侈	4315
俅	4314
剜	4313
喃	4311
嗄	4310
圉	4309
奭	4308
宕	4306
恸	4305
栉	4304
沏	4303
洄	4301
湫	4300
溱	4299
焙	4298
玆	4296
痞	4295
竺	4294
綎	4293
膺	4292
荔	4290
蚶	4289
蜃	4288
觥	4287
邨	4285
錾	4284
霁	4283
鸩	4282
鸬	4280
黜	4279
